episode,reward,rolling_reward,actor_loss,critic_loss,blackout,stealth_rate
3747,133.5680,138.6431,0.00000,119.51714,1,0.0000
3748,133.5586,138.6431,0.00000,37.67025,1,0.0000
3749,133.5585,138.6431,0.00000,6.08732,1,0.0000
3750,133.5677,138.6424,0.00000,19.36512,1,0.0000
3751,158.9685,141.1834,0.00000,717.85075,1,1.0000
3752,133.5674,141.1843,0.00000,16.05830,1,0.0000
3753,158.9685,143.7253,0.00000,394.74688,1,1.0000
3754,158.9685,143.7253,0.00000,231.80606,1,1.0000
3755,158.9685,143.7253,0.00000,52.26071,1,1.0000
3756,133.5585,143.7253,0.00000,788.15746,1,0.0000
3757,133.5585,143.7243,0.00000,917.29367,1,0.0000
3758,133.5585,143.7243,0.00000,693.56920,1,0.0000
3759,133.5584,143.7243,0.00000,343.39800,1,0.0000
3760,158.9685,146.2644,0.00000,242.18743,1,1.0000
3761,133.5653,143.7241,0.00000,42.71918,1,0.0000
3762,133.5585,143.7232,0.00000,4.06931,1,0.0000
3763,133.5585,141.1822,0.00000,6.33511,1,0.0000
3764,158.9685,141.1822,0.00000,645.24809,1,1.0000
3765,158.9685,141.1822,0.00000,354.26332,1,1.0000
3766,133.5598,141.1823,0.00000,216.03259,1,0.0000
3767,133.5606,141.1825,0.00000,261.24672,1,0.0000
3768,133.5585,141.1825,0.00000,146.46725,1,0.0000
3769,133.5586,141.1825,0.00000,24.33076,1,0.0000
3770,133.5585,138.6415,0.00000,16.84072,1,0.0000
3771,158.9685,141.1819,0.00000,958.99692,1,1.0000
3772,133.5586,141.1819,0.00000,6.14937,1,0.0000
3773,133.5588,141.1819,0.00000,4.80913,1,0.0000
3774,158.9685,141.1819,0.00000,540.80882,1,1.0000
3775,133.5585,138.6409,0.00000,16.11700,1,0.0000
3776,158.9685,141.1818,0.00000,485.82643,1,1.0000
3777,158.9685,143.7226,0.00000,358.04144,1,1.0000
3778,133.5586,143.7226,0.00000,145.06288,1,0.0000
3779,133.5585,143.7226,0.00000,143.13528,1,0.0000
3780,133.5604,143.7227,0.00000,50.10136,1,0.0000
3781,133.5585,141.1817,0.00000,3.89725,1,0.0000
3782,133.5694,141.1828,0.00000,12.08763,1,0.0000
3783,133.5589,141.1828,0.00000,1.88441,1,0.0000
3784,133.5585,138.6418,0.00000,1.23469,1,0.0000
3785,133.5598,138.6420,0.00000,0.98799,1,0.0000
3786,158.9685,138.6420,0.00000,585.56303,1,1.0000
3787,158.9685,138.6420,0.00000,318.14692,1,1.0000
3788,133.5585,138.6420,0.00000,241.46098,1,0.0000
3789,158.9685,141.1830,0.00000,45.93231,1,1.0000
3790,133.5585,141.1828,0.00000,524.24760,1,0.0000
3791,158.9685,143.7238,0.00000,3.45548,1,1.0000
3792,133.5585,143.7227,0.00000,684.46022,1,0.0000
3793,133.5585,143.7226,0.00000,573.95094,1,0.0000
3794,158.9685,146.2636,0.00000,42.11354,1,1.0000
3795,133.5604,146.2637,0.00000,315.18328,1,0.0000
3796,133.5596,143.7228,0.00000,177.63524,1,0.0000
3797,133.5605,141.1820,0.00000,33.90005,1,0.0000
3798,133.5585,141.1820,0.00000,11.34433,1,0.0000
3799,158.9685,141.1820,0.00000,914.49257,1,1.0000
3800,133.5598,141.1821,0.00000,4.03037,1,0.0000
3801,133.5585,138.6411,0.00000,8.03314,1,0.0000
3802,133.5585,138.6411,0.00000,2.57301,1,0.0000
3803,133.5585,138.6411,0.00000,2.67795,1,0.0000
3804,133.5587,136.1002,0.00000,0.46143,1,0.0000
3805,133.5586,136.1000,0.00000,0.09190,1,0.0000
3806,133.5585,136.0999,0.00000,0.01112,1,0.0000
3807,133.5585,136.0997,0.00000,0.00945,1,0.0000
3808,133.5585,136.0997,0.00000,0.00978,1,0.0000
3809,133.5585,133.5587,0.00000,0.01063,1,0.0000
3810,133.5585,133.5585,0.00000,0.01149,1,0.0000
3811,133.5653,133.5592,0.00000,0.01145,1,0.0000
3812,133.5587,133.5592,0.00000,0.01271,1,0.0000
3813,133.5585,133.5592,0.00000,0.01315,1,0.0000
3814,133.5779,133.5612,0.00000,0.01118,1,0.0000
3815,133.5587,133.5612,0.00000,0.01367,1,0.0000
3816,133.5585,133.5612,0.00000,0.01389,1,0.0000
3817,133.5585,133.5612,0.00000,0.01404,1,0.0000
3818,158.9685,136.1022,0.00000,616.40129,1,1.0000
3819,133.5585,136.1022,0.00000,10.22356,1,0.0000
3820,133.5585,136.1022,0.00000,3.25611,1,0.0000
3821,133.5585,136.1015,0.00000,2.12116,1,0.0000
3822,133.5585,136.1015,0.00000,0.53684,1,0.0000
3823,133.5585,136.1015,0.00000,0.64744,1,0.0000
3824,133.5585,136.0995,0.00000,0.74322,1,0.0000
3825,133.5586,136.0995,0.00000,0.88081,1,0.0000
3826,158.9685,138.6405,0.00000,692.60974,1,1.0000
3827,158.9685,141.1815,0.00000,575.85910,1,1.0000
3828,133.5586,138.6405,0.00000,39.98390,1,0.0000
3829,133.5588,138.6406,0.00000,35.22376,1,0.0000
3830,133.5586,138.6406,0.00000,3.61962,1,0.0000
3831,133.5771,138.6424,0.00000,4.67141,1,0.0000
3832,133.5585,138.6424,0.00000,1.63973,1,0.0000
3833,133.5585,138.6424,0.00000,3.99327,1,0.0000
3834,133.5584,138.6424,0.00000,2.13944,1,0.0000
3835,133.5584,138.6424,0.00000,1.90962,1,0.0000
3836,133.5585,136.1014,0.00000,0.32887,1,0.0000
3837,133.5585,133.5604,0.00000,0.01315,1,0.0000
3838,158.9685,136.1014,0.00000,616.34158,1,1.0000
3839,133.5900,136.1045,0.00000,10.45508,1,0.0000
3840,133.5585,136.1045,0.00000,3.53610,1,0.0000
3841,133.5585,136.1026,0.00000,1.75170,1,0.0000
3842,133.5586,136.1026,0.00000,0.68382,1,0.0000
3843,133.5586,136.1027,0.00000,0.57300,1,0.0000
3844,158.9685,138.6437,0.00000,661.67477,1,1.0000
3845,133.5585,138.6437,0.00000,7.28383,1,0.0000
3846,158.9685,141.1847,0.00000,512.02792,1,1.0000
3847,133.5585,141.1847,0.00000,22.34274,1,0.0000
3848,133.5587,138.6437,0.00000,7.60816,1,0.0000
3849,133.5606,138.6408,0.00000,5.62955,1,0.0000
3850,133.5585,138.6408,0.00000,4.03446,1,0.0000
3851,133.5585,138.6408,0.00000,3.13226,1,0.0000
3852,133.5585,138.6407,0.00000,1.36828,1,0.0000
3853,158.9685,141.1817,0.00000,746.12685,1,1.0000
3854,133.5585,138.6407,0.00000,0.49342,1,0.0000
3855,133.5586,138.6407,0.00000,0.61154,1,0.0000
3856,158.9685,138.6407,0.00000,666.39674,1,1.0000
3857,133.5672,138.6416,0.00000,7.12817,1,0.0000
3858,133.5585,138.6416,0.00000,2.53374,1,0.0000
3859,133.5777,138.6433,0.00000,2.27126,1,0.0000
3860,133.5585,138.6433,0.00000,0.65617,1,0.0000
3861,133.5771,138.6452,0.00000,0.54993,1,0.0000
3862,133.5586,138.6452,0.00000,0.59344,1,0.0000
3863,133.5597,136.1043,0.00000,1.42469,1,0.0000
3864,133.5585,136.1043,0.00000,0.41516,1,0.0000
3865,133.5585,136.1043,0.00000,0.06462,1,0.0000
3866,133.5585,133.5633,0.00000,0.19474,1,0.0000
3867,158.9685,136.1034,0.00000,594.79878,1,1.0000
3868,133.5586,136.1034,0.00000,13.16280,1,0.0000
3869,158.9685,138.6425,0.00000,481.72427,1,1.0000
3870,133.5585,138.6425,0.00000,27.40177,1,0.0000
3871,133.5585,138.6406,0.00000,9.72430,1,0.0000
3872,133.5753,138.6423,0.00000,4.42280,1,0.0000
3873,133.5586,138.6422,0.00000,3.15000,1,0.0000
3874,133.5585,138.6422,0.00000,3.96815,1,0.0000
3875,133.5683,138.6432,0.00000,1.61044,1,0.0000
3876,133.5585,138.6432,0.00000,2.96373,1,0.0000
3877,158.9685,138.6432,0.00000,594.53503,1,1.0000
3878,133.5585,138.6432,0.00000,38.84762,1,0.0000
3879,133.5586,136.1022,0.00000,36.22526,1,0.0000
3880,133.5585,136.1022,0.00000,4.43516,1,0.0000
3881,158.9685,138.6432,0.00000,863.30505,1,1.0000
3882,133.5674,138.6424,0.00000,9.10985,1,0.0000
3883,133.5586,138.6424,0.00000,1.62210,1,0.0000
3884,133.5585,138.6424,0.00000,0.72396,1,0.0000
3885,133.5586,138.6414,0.00000,0.21773,1,0.0000
3886,133.5587,138.6414,0.00000,0.05255,1,0.0000
3887,158.9685,138.6414,0.00000,613.27565,1,1.0000
3888,158.9685,141.1824,0.00000,412.85469,1,1.0000
3889,133.5680,141.1834,0.00000,133.99369,1,0.0000
3890,133.5585,141.1834,0.00000,146.20458,1,0.0000
3891,158.9685,141.1834,0.00000,266.83258,1,1.0000
3892,133.5585,141.1825,0.00000,81.77411,1,0.0000
3893,133.5585,141.1825,0.00000,31.62750,1,0.0000
3894,133.5585,141.1825,0.00000,4.06858,1,0.0000
3895,133.5585,141.1825,0.00000,11.28023,1,0.0000
3896,158.9685,143.7235,0.00000,643.73643,1,1.0000
3897,133.5585,141.1825,0.00000,32.48260,1,0.0000
3898,133.5585,138.6415,0.00000,33.12544,1,0.0000
3899,133.5585,138.6405,0.00000,4.17176,1,0.0000
3900,133.5585,138.6405,0.00000,15.44525,1,0.0000
3901,133.5586,136.0995,0.00000,8.28095,1,0.0000
3902,133.5585,136.0995,0.00000,2.13240,1,0.0000
3903,133.5585,136.0995,0.00000,1.18460,1,0.0000
3904,133.5585,136.0995,0.00000,2.97333,1,0.0000
3905,133.5588,136.0995,0.00000,0.77914,1,0.0000
3906,133.5585,133.5585,0.00000,0.48482,1,0.0000
3907,133.5585,133.5585,0.00000,0.26738,1,0.0000
3908,133.5585,133.5585,0.00000,0.05465,1,0.0000
3909,133.5585,133.5585,0.00000,0.07344,1,0.0000
3910,133.5585,133.5585,0.00000,0.34828,1,0.0000
3911,158.9685,136.0995,0.00000,687.43440,1,1.0000
3912,133.5585,136.0995,0.00000,0.06232,1,0.0000
3913,158.9685,138.6405,0.00000,619.46519,1,1.0000
3914,133.5586,138.6405,0.00000,12.27229,1,0.0000
3915,158.9685,141.1815,0.00000,476.84045,1,1.0000
3916,133.5751,141.1832,0.00000,30.17078,1,0.0000
3917,158.9685,143.7242,0.00000,420.47845,1,1.0000
3918,158.9685,146.2652,0.00000,300.85119,1,1.0000
3919,133.5674,146.2661,0.00000,186.81385,1,0.0000
3920,133.5585,146.2661,0.00000,185.18856,1,0.0000
3921,133.5585,143.7251,0.00000,74.91233,1,0.0000
3922,133.5585,143.7251,0.00000,5.73308,1,0.0000
3923,133.5585,141.1841,0.00000,20.33404,1,0.0000
3924,133.5672,141.1849,0.00000,10.17540,1,0.0000
3925,158.9685,141.1849,0.00000,510.22599,1,1.0000
3926,133.5604,141.1835,0.00000,105.88916,1,0.0000
3927,133.5586,138.6425,0.00000,130.23224,1,0.0000
3928,133.5677,136.1024,0.00000,53.49409,1,0.0000
3929,158.9685,138.6425,0.00000,591.61775,1,1.0000
3930,133.5585,138.6425,0.00000,0.04193,1,0.0000
3931,158.9685,141.1835,0.00000,615.39053,1,1.0000
3932,158.9685,143.7245,0.00000,404.40515,1,1.0000
3933,133.5585,143.7245,0.00000,143.48151,1,0.0000
3934,133.5900,143.7268,0.00000,157.90195,1,0.0000
3935,133.5585,141.1858,0.00000,66.09118,1,0.0000
3936,133.5585,141.1856,0.00000,5.30206,1,0.0000
3937,133.5587,141.1856,0.00000,20.32231,1,0.0000
3938,133.5671,141.1855,0.00000,9.53258,1,0.0000
3939,133.5585,138.6445,0.00000,2.45780,1,0.0000
3940,133.5586,138.6445,0.00000,1.42481,1,0.0000
3941,133.5585,136.1035,0.00000,1.79076,1,0.0000
3942,133.5585,133.5625,0.00000,1.52531,1,0.0000
3943,133.5585,133.5625,0.00000,1.05146,1,0.0000
3944,133.5672,133.5603,0.00000,2.28388,1,0.0000
3945,133.5585,133.5603,0.00000,1.35245,1,0.0000
3946,133.5671,133.5611,0.00000,0.97690,1,0.0000
3947,133.5585,133.5611,0.00000,2.35439,1,0.0000
3948,133.5585,133.5602,0.00000,1.33404,1,0.0000
3949,133.5971,133.5641,0.00000,0.94872,1,0.0000
3950,158.9685,136.1051,0.00000,724.63997,1,1.0000
3951,133.5587,136.1051,0.00000,1.35545,1,0.0000
3952,133.5585,136.1051,0.00000,0.98799,1,0.0000
3953,158.9685,138.6461,0.00000,723.74356,1,1.0000
3954,158.9685,141.1862,0.00000,568.66130,1,1.0000
3955,133.5604,141.1864,0.00000,48.92264,1,0.0000
3956,133.5585,141.1856,0.00000,47.79973,1,0.0000
3957,133.5587,141.1856,0.00000,7.06855,1,0.0000
3958,133.5586,141.1856,0.00000,8.87510,1,0.0000
3959,133.5677,141.1827,0.00000,4.20699,1,0.0000
3960,133.5596,138.6418,0.00000,5.35013,1,0.0000
3961,158.9685,141.1827,0.00000,501.15952,1,1.0000
3962,133.5585,141.1827,0.00000,29.43721,1,0.0000
3963,133.5586,138.6418,0.00000,13.22078,1,0.0000
3964,133.5585,136.1008,0.00000,6.23799,1,0.0000
3965,133.5585,136.1006,0.00000,12.90333,1,0.0000
3966,133.5585,136.1006,0.00000,2.03918,1,0.0000
3967,158.9685,138.6415,0.00000,459.90923,1,1.0000
3968,133.5585,138.6415,0.00000,74.72968,1,0.0000
3969,133.5604,138.6408,0.00000,65.38757,1,0.0000
3970,133.5587,138.6407,0.00000,11.09734,1,0.0000
3971,158.9685,138.6407,0.00000,770.27110,1,1.0000
3972,133.5585,138.6407,0.00000,2.70803,1,0.0000
3973,133.5586,138.6407,0.00000,1.02919,1,0.0000
3974,133.5585,138.6407,0.00000,0.06434,1,0.0000
3975,133.5585,138.6407,0.00000,0.03592,1,0.0000
3976,133.5585,138.6407,0.00000,0.04334,1,0.0000
3977,133.5585,136.0997,0.00000,0.05962,1,0.0000
3978,133.5606,136.0999,0.00000,0.06113,1,0.0000
3979,133.5585,136.0997,0.00000,0.04208,1,0.0000
3980,133.5585,136.0997,0.00000,0.07143,1,0.0000
3981,158.9685,136.0997,0.00000,621.93913,1,1.0000
3982,133.5585,136.0997,0.00000,7.39813,1,0.0000
3983,133.5689,136.1008,0.00000,1.97299,1,0.0000
3984,133.5587,136.1008,0.00000,5.22433,1,0.0000
3985,133.5585,136.1008,0.00000,1.20238,1,0.0000
3986,133.5585,136.1008,0.00000,1.61096,1,0.0000
3987,158.9685,138.6418,0.00000,702.88643,1,1.0000
3988,133.5583,138.6415,0.00000,0.31832,1,0.0000
3989,133.5585,138.6415,0.00000,0.19333,1,0.0000
3990,133.5586,138.6416,0.00000,0.01339,1,0.0000
3991,133.5598,136.1007,0.00000,0.14914,1,0.0000
3992,133.5585,136.1007,0.00000,0.36550,1,0.0000
3993,133.5606,136.0999,0.00000,0.62624,1,0.0000
3994,158.9685,138.6408,0.00000,637.06606,1,1.0000
3995,133.5585,138.6408,0.00000,6.49721,1,0.0000
3996,158.9685,141.1818,0.00000,536.72119,1,1.0000
3997,133.5585,138.6408,0.00000,15.29725,1,0.0000
3998,133.5585,138.6409,0.00000,3.90512,1,0.0000
3999,133.5585,138.6409,0.00000,3.03476,1,0.0000
4000,133.5586,138.6409,0.00000,1.25015,1,0.0000
4001,158.9685,141.1817,0.00000,496.23450,1,1.0000
4002,133.5585,141.1817,0.00000,49.72641,1,0.0000
4003,133.5779,141.1835,0.00000,36.58730,1,0.0000
4004,133.5674,138.6433,0.00000,3.50912,1,0.0000
4005,158.9685,141.1843,0.00000,789.39363,1,1.0000
4006,133.5586,138.6434,0.00000,1.36238,1,0.0000
4007,133.5586,138.6434,0.00000,1.40010,1,0.0000
4008,133.5585,138.6434,0.00000,1.26564,1,0.0000
4009,133.5604,138.6436,0.00000,0.36177,1,0.0000
4010,133.5586,138.6436,0.00000,0.14513,1,0.0000
4011,133.5585,136.1026,0.00000,0.01828,1,0.0000
4012,133.5585,136.1026,0.00000,0.08935,1,0.0000
4013,133.5585,136.1006,0.00000,0.27363,1,0.0000
4014,133.5585,136.0997,0.00000,0.78282,1,0.0000
4015,133.5585,133.5587,0.00000,0.85874,1,0.0000
4016,158.9685,136.0997,0.00000,689.89221,1,1.0000
4017,133.5604,136.0999,0.00000,3.79047,1,0.0000
4018,158.9685,138.6409,0.00000,552.78761,1,1.0000
4019,158.9685,141.1817,0.00000,400.30711,1,1.0000
4020,133.5585,141.1817,0.00000,125.69648,1,0.0000
4021,133.5586,141.1817,0.00000,127.80053,1,0.0000
4022,133.5585,141.1817,0.00000,43.22136,1,0.0000
4023,133.5585,141.1817,0.00000,4.55933,1,0.0000
4024,133.5585,141.1817,0.00000,14.59327,1,0.0000
4025,133.5585,141.1817,0.00000,2.75241,1,0.0000
4026,133.5604,138.6409,0.00000,8.36533,1,0.0000
4027,158.9685,141.1817,0.00000,520.57117,1,1.0000
4028,133.5585,138.6407,0.00000,18.20830,1,0.0000
4029,133.5585,136.0997,0.00000,5.06435,1,0.0000
4030,158.9685,138.6407,0.00000,717.52695,1,1.0000
4031,133.5585,138.6407,0.00000,0.35594,1,0.0000
4032,133.5585,138.6407,0.00000,0.12435,1,0.0000
4033,133.5585,138.6407,0.00000,0.11082,1,0.0000
4034,133.5585,138.6407,0.00000,0.37261,1,0.0000
4035,133.5586,138.6407,0.00000,0.93160,1,0.0000
4036,133.5585,138.6405,0.00000,1.36021,1,0.0000
4037,133.5588,136.0995,0.00000,0.42686,1,0.0000
4038,133.5586,136.0996,0.00000,0.10844,1,0.0000
4039,133.5585,136.0996,0.00000,0.12246,1,0.0000
4040,133.5585,133.5586,0.00000,0.17170,1,0.0000
4041,133.5585,133.5586,0.00000,0.01150,1,0.0000
4042,133.5604,133.5587,0.00000,0.16172,1,0.0000
4043,133.5785,133.5607,0.00000,0.14406,1,0.0000
4044,133.5585,133.5607,0.00000,0.00758,1,0.0000
4045,133.5585,133.5607,0.00000,0.17316,1,0.0000
4046,133.5585,133.5607,0.00000,0.38878,1,0.0000
4047,133.5587,133.5607,0.00000,0.46298,1,0.0000
4048,133.5585,133.5607,0.00000,0.10773,1,0.0000
4049,133.5585,133.5607,0.00000,0.05859,1,0.0000
4050,133.5585,133.5607,0.00000,0.03076,1,0.0000
4051,158.9685,136.1017,0.00000,567.57702,1,1.0000
4052,133.5605,136.1017,0.00000,35.05014,1,0.0000
4053,133.5585,136.0997,0.00000,27.15316,1,0.0000
4054,158.9685,138.6407,0.00000,577.52747,1,1.0000
4055,158.9685,141.1817,0.00000,526.17564,1,1.0000
4056,133.5585,141.1817,0.00000,42.48782,1,0.0000
4057,133.5585,141.1817,0.00000,31.62427,1,0.0000
4058,133.5586,141.1817,0.00000,3.19562,1,0.0000
4059,133.5588,141.1817,0.00000,9.18275,1,0.0000
4060,133.5687,141.1828,0.00000,1.64523,1,0.0000
4061,133.5677,138.6427,0.00000,0.81406,1,0.0000
4062,133.5977,138.6464,0.00000,2.09896,1,0.0000
4063,133.5785,138.6484,0.00000,1.29719,1,0.0000
4064,158.9685,138.6484,0.00000,493.75610,1,1.0000
4065,133.5584,136.1074,0.00000,49.38874,1,0.0000
4066,133.5589,136.1074,0.00000,35.96380,1,0.0000
4067,133.5586,136.1074,0.00000,3.43946,1,0.0000
4068,133.5585,136.1074,0.00000,7.91948,1,0.0000
4069,133.5585,136.1074,0.00000,1.44225,1,0.0000
4070,133.5585,136.1064,0.00000,1.10103,1,0.0000
4071,133.5585,136.1055,0.00000,1.62488,1,0.0000
4072,158.9685,138.6425,0.00000,605.86266,1,1.0000
4073,133.5585,138.6405,0.00000,30.23411,1,0.0000
4074,133.5585,136.0995,0.00000,25.08709,1,0.0000
4075,133.5585,136.0996,0.00000,2.96670,1,0.0000
4076,133.5586,136.0995,0.00000,9.99124,1,0.0000
4077,133.5822,136.1019,0.00000,1.73896,1,0.0000
4078,133.5585,136.1019,0.00000,0.91482,1,0.0000
4079,133.5585,136.1019,0.00000,1.68300,1,0.0000
4080,158.9685,138.6429,0.00000,604.96683,1,1.0000
4081,133.5586,138.6429,0.00000,30.76841,1,0.0000
4082,158.9685,138.6429,0.00000,349.85254,1,1.0000
4083,133.5585,138.6429,0.00000,88.79090,1,0.0000
4084,158.9685,141.1839,0.00000,259.67451,1,1.0000
4085,133.5585,141.1839,0.00000,123.95836,1,0.0000
4086,133.5674,141.1848,0.00000,76.94131,1,0.0000
4087,133.5585,141.1824,0.00000,9.49143,1,0.0000
4088,158.9685,143.7234,0.00000,844.81517,1,1.0000
4089,133.5753,143.7251,0.00000,10.52516,1,0.0000
4090,158.9685,143.7251,0.00000,545.51183,1,1.0000
4091,133.5585,143.7251,0.00000,81.47037,1,0.0000
4092,133.5585,141.1841,0.00000,97.10423,1,0.0000
4093,158.9685,143.7251,0.00000,334.97250,1,1.0000
4094,133.5585,141.1841,0.00000,52.24406,1,0.0000
4095,133.5606,141.1843,0.00000,16.21594,1,0.0000
4096,133.5585,141.1834,0.00000,3.91022,1,0.0000
4097,133.5585,141.1834,0.00000,3.86462,1,0.0000
4098,133.5585,138.6424,0.00000,2.00751,1,0.0000
4099,158.9685,141.1817,0.00000,567.17183,1,1.0000
4100,133.5585,138.6407,0.00000,13.08090,1,0.0000
4101,133.5585,138.6407,0.00000,3.59531,1,0.0000
4102,133.5598,138.6408,0.00000,2.71598,1,0.0000
4103,133.5587,136.0999,0.00000,0.68672,1,0.0000
4104,133.5585,136.0999,0.00000,0.54428,1,0.0000
4105,158.9685,138.6406,0.00000,669.39622,1,1.0000
4106,133.5585,138.6406,0.00000,3.66970,1,0.0000
4107,133.5587,138.6407,0.00000,0.99737,1,0.0000
4108,133.5585,138.6407,0.00000,0.96057,1,0.0000
4109,133.5588,136.0997,0.00000,0.19989,1,0.0000
4110,133.5585,136.0997,0.00000,0.45004,1,0.0000
4111,133.5585,136.0997,0.00000,0.32044,1,0.0000
4112,133.5585,136.0996,0.00000,0.31882,1,0.0000
4113,133.5674,136.1004,0.00000,0.40815,1,0.0000
4114,133.5672,136.1013,0.00000,0.28174,1,0.0000
4115,133.5610,133.5606,0.00000,0.46588,1,0.0000
4116,133.5753,133.5622,0.00000,0.26883,1,0.0000
4117,133.5585,133.5622,0.00000,0.49642,1,0.0000
4118,133.5585,133.5622,0.00000,0.25737,1,0.0000
4119,133.5585,133.5622,0.00000,0.51287,1,0.0000
4120,133.5585,133.5622,0.00000,0.25402,1,0.0000
4121,133.6014,133.5665,0.00000,0.48020,1,0.0000
4122,133.5585,133.5665,0.00000,0.25192,1,0.0000
4123,133.5597,133.5657,0.00000,0.53171,1,0.0000
4124,133.5586,133.5649,0.00000,0.25039,1,0.0000
4125,133.5586,133.5646,0.00000,0.54087,1,0.0000
4126,133.5585,133.5629,0.00000,0.24910,1,0.0000
4127,133.5585,133.5629,0.00000,0.54857,1,0.0000
4128,133.5585,133.5629,0.00000,0.24800,1,0.0000
4129,133.5589,133.5630,0.00000,0.55563,1,0.0000
4130,133.5585,133.5630,0.00000,0.24700,1,0.0000
4131,133.5671,133.5595,0.00000,0.55387,1,0.0000
4132,133.5585,133.5595,0.00000,0.24612,1,0.0000
4133,158.9685,136.1004,0.00000,536.43227,1,1.0000
4134,158.9685,138.6414,0.00000,308.21320,1,1.0000
4135,133.5674,138.6423,0.00000,232.44729,1,0.0000
4136,133.5585,138.6423,0.00000,264.97088,1,0.0000
4137,133.5586,138.6423,0.00000,142.31612,1,0.0000
4138,133.5585,138.6423,0.00000,21.63564,1,0.0000
4139,158.9685,141.1833,0.00000,882.92404,1,1.0000
4140,133.5585,141.1833,0.00000,36.93405,1,0.0000
4141,133.5585,141.1824,0.00000,8.61177,1,0.0000
4142,133.5585,141.1824,0.00000,10.84632,1,0.0000
4143,133.5586,138.6414,0.00000,11.63886,1,0.0000
4144,133.5585,136.1004,0.00000,1.79393,1,0.0000
4145,133.5687,136.1005,0.00000,2.30153,1,0.0000
4146,158.9685,138.6415,0.00000,498.61440,1,1.0000
4147,133.5585,138.6415,0.00000,90.88434,1,0.0000
4148,133.5585,138.6415,0.00000,100.86031,1,0.0000
4149,133.5585,136.1005,0.00000,31.99002,1,0.0000
4150,133.5586,136.1005,0.00000,6.52174,1,0.0000
4151,133.5606,136.1008,0.00000,19.51437,1,0.0000
4152,133.5585,136.1008,0.00000,3.86538,1,0.0000
4153,158.9685,138.6417,0.00000,456.96455,1,1.0000
4154,133.5585,138.6417,0.00000,104.47070,1,0.0000
4155,158.9685,141.1817,0.00000,172.39763,1,1.0000
4156,133.5585,138.6407,0.00000,245.73150,1,0.0000
4157,133.5585,138.6407,0.00000,201.55322,1,0.0000
4158,133.5585,138.6407,0.00000,69.70797,1,0.0000
4159,133.5977,138.6446,0.00000,6.49757,1,0.0000
4160,133.5585,138.6446,0.00000,33.29918,1,0.0000
4161,133.5585,138.6444,0.00000,21.33033,1,0.0000
4162,158.9685,141.1854,0.00000,591.40852,1,1.0000
4163,133.5694,138.6455,0.00000,69.94990,1,0.0000
4164,133.5585,138.6455,0.00000,88.27352,1,0.0000
4165,133.5585,136.1045,0.00000,28.94038,1,0.0000
4166,133.5585,136.1045,0.00000,6.40591,1,0.0000
4167,133.5587,136.1045,0.00000,18.36836,1,0.0000
4168,158.9685,138.6455,0.00000,702.61809,1,1.0000
4169,133.5585,138.6416,0.00000,19.42001,1,0.0000
4170,133.5585,138.6416,0.00000,19.23558,1,0.0000
4171,133.5585,138.6416,0.00000,2.83691,1,0.0000
4172,133.5585,136.1006,0.00000,10.15356,1,0.0000
4173,158.9685,138.6405,0.00000,662.84761,1,1.0000
4174,133.5585,138.6405,0.00000,24.25074,1,0.0000
4175,133.5585,138.6405,0.00000,22.72270,1,0.0000
4176,133.5598,138.6406,0.00000,2.76976,1,0.0000
4177,133.5671,138.6415,0.00000,8.93822,1,0.0000
4178,133.5585,136.1005,0.00000,1.51215,1,0.0000
4179,133.5585,136.1005,0.00000,1.59481,1,0.0000
4180,133.5585,136.1005,0.00000,0.84424,1,0.0000
4181,133.5674,136.1014,0.00000,0.60270,1,0.0000
4182,133.5605,136.1016,0.00000,0.76880,1,0.0000
4183,133.5585,133.5606,0.00000,0.94930,1,0.0000
4184,133.5585,133.5606,0.00000,0.42260,1,0.0000
4185,133.5585,133.5606,0.00000,0.11821,1,0.0000
4186,158.9685,136.1015,0.00000,609.70332,1,1.0000
4187,133.5585,136.1006,0.00000,9.63088,1,0.0000
4188,133.5585,136.1006,0.00000,2.77129,1,0.0000
4189,133.5585,136.1006,0.00000,3.07043,1,0.0000
4190,133.5585,136.1006,0.00000,1.50294,1,0.0000
4191,133.5585,136.0997,0.00000,3.35761,1,0.0000
4192,158.9685,138.6405,0.00000,670.69463,1,1.0000
4193,133.5585,138.6405,0.00000,0.00834,1,0.0000
4194,158.9685,141.1815,0.00000,624.96811,1,1.0000
4195,133.5586,141.1815,0.00000,8.53252,1,0.0000
4196,133.5689,138.6415,0.00000,2.48591,1,0.0000
4197,133.5585,138.6416,0.00000,3.24232,1,0.0000
4198,133.5586,138.6416,0.00000,1.50452,1,0.0000
4199,133.5671,138.6424,0.00000,3.35140,1,0.0000
4200,133.5585,138.6424,0.00000,0.28459,1,0.0000
4201,133.5585,138.6424,0.00000,0.01188,1,0.0000
4202,133.6014,136.1057,0.00000,0.01707,1,0.0000
4203,133.5585,136.1057,0.00000,0.19579,1,0.0000
4204,133.5606,133.5649,0.00000,0.12227,1,0.0000
4205,133.5585,133.5649,0.00000,0.17425,1,0.0000
4206,158.9685,136.1049,0.00000,564.38776,1,1.0000
4207,133.5586,136.1049,0.00000,39.68522,1,0.0000
4208,133.5583,136.1048,0.00000,33.30019,1,0.0000
4209,158.9685,138.6450,0.00000,543.96210,1,1.0000
4210,158.9685,141.1860,0.00000,490.40798,1,1.0000
4211,133.5586,141.1860,0.00000,54.34310,1,0.0000
