episode,curriculum_level,scenario,steps,reward,rolling_avg_reward,loss,success_rate,blocked_action_frequency,rollback_count,containment_conflicts,policy_confidence,unsafe_action_count
713,1,OVERLOAD,12,399.79,346.69,44693.3533,1.00,1.00,12,0,0.0993,12,100.0,1.00,0.0380,0,1,2.2980,0.83,0.58
714,1,OVERLOAD,12,400.99,356.34,43990.2427,1.00,1.00,12,0,0.1017,12,100.0,1.00,0.0380,0,1,2.2980,1.00,0.50
715,1,LINE_FAULT,12,304.50,356.05,9444.3544,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
716,1,OVERLOAD,12,401.79,362.89,42200.9588,1.00,1.00,12,0,0.1002,12,100.0,1.00,0.0380,0,1,2.2978,0.92,0.50
717,1,LINE_FAULT,12,304.50,352.98,7788.0824,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
718,1,LINE_FAULT,12,333.44,346.42,1611581.0935,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
719,1,OVERLOAD,12,404.61,356.43,43466.9234,1.00,1.00,12,1,0.1017,12,100.0,1.00,0.0380,0,1,2.2976,0.83,0.75
720,1,LINE_FAULT,12,304.50,356.14,7189.7357,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
721,1,OVERLOAD,12,402.79,356.14,42733.2708,1.00,1.00,12,1,0.1024,12,100.0,1.00,0.0380,0,1,2.2979,0.83,0.67
722,1,OVERLOAD,12,399.99,365.69,39454.8820,1.00,1.00,12,0,0.0989,12,100.0,1.00,0.0380,0,1,2.2979,0.83,0.75
723,1,OVERLOAD,12,401.99,365.91,42425.8557,1.00,1.00,12,0,0.0972,12,100.0,1.00,0.0380,0,1,2.2978,1.00,0.42
724,1,OVERLOAD,12,400.99,365.91,39306.5238,1.00,1.00,12,0,0.0985,12,100.0,1.00,0.0380,0,1,2.2978,0.83,0.67
725,1,LINE_FAULT,12,330.13,368.47,1854716.0964,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
726,1,OVERLOAD,12,400.61,368.36,39006.9352,1.00,1.00,12,0,0.0964,12,100.0,1.00,0.0380,0,1,2.2976,0.92,0.58
727,1,LINE_FAULT,12,330.13,370.92,951475.6593,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
728,1,LINE_FAULT,12,331.50,370.72,207085.5434,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
729,1,OVERLOAD,12,400.61,370.32,39595.1929,1.00,1.00,12,0,0.0936,12,100.0,1.00,0.0380,0,1,2.2969,0.92,0.50
730,1,LINE_FAULT,12,330.13,372.89,28181.2705,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
731,1,LINE_FAULT,12,307.81,363.39,7866.5316,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
732,1,OVERLOAD,12,402.79,363.67,42017.7326,1.00,1.00,12,1,0.0975,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.67
733,1,OVERLOAD,12,397.99,363.27,39849.5226,1.00,1.00,12,0,0.0956,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.58
734,1,LINE_FAULT,12,330.13,356.18,27235.8773,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
735,1,OVERLOAD,12,397.61,362.93,39574.9886,1.00,1.00,12,1,0.0989,12,100.0,1.00,0.0380,0,1,2.2973,0.75,0.67
736,1,LINE_FAULT,12,330.13,355.88,26828.7758,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
737,1,LINE_FAULT,12,331.50,356.02,12817.6423,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
738,1,LINE_FAULT,12,331.50,356.02,8403.5767,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
739,1,OVERLOAD,12,403.61,356.32,41415.3051,1.00,1.00,12,0,0.1022,12,100.0,1.00,0.0380,0,1,2.2974,0.92,0.67
740,1,LINE_FAULT,12,304.50,353.76,7239.4307,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
741,1,OVERLOAD,12,398.79,362.86,42665.6903,1.00,1.00,12,0,0.0994,12,100.0,1.00,0.0380,0,1,2.2973,0.83,0.58
742,1,LINE_FAULT,12,330.13,355.59,9530.6390,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
743,1,LINE_FAULT,12,331.50,348.94,8892.1153,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
744,1,LINE_FAULT,12,331.50,349.08,8592.3253,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
745,1,OVERLOAD,12,398.61,349.18,39859.0989,1.00,1.00,12,0,0.0991,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.58
746,1,LINE_FAULT,12,330.13,349.18,8871.9266,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
747,1,LINE_FAULT,12,331.50,349.18,7840.0429,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
748,1,OVERLOAD,12,401.61,356.19,42090.2850,1.00,1.00,12,0,0.0999,12,100.0,1.00,0.0380,0,1,2.2968,1.00,0.58
749,1,OVERLOAD,12,401.99,356.03,40864.6236,1.00,1.00,12,1,0.0956,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.67
750,1,OVERLOAD,12,401.99,365.78,39295.2598,1.00,1.00,12,0,0.1015,12,100.0,1.00,0.0380,0,1,2.2968,1.00,0.50
751,1,LINE_FAULT,12,304.50,356.35,6661.6886,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
752,1,LINE_FAULT,12,307.41,354.07,7145.3029,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
753,1,OVERLOAD,12,399.79,360.90,42190.4203,1.00,1.00,12,1,0.0949,12,100.0,1.00,0.0380,0,1,2.2967,1.00,0.50
754,1,LINE_FAULT,12,330.13,360.77,8305.7316,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
755,1,LINE_FAULT,12,307.81,351.69,8254.0015,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
756,1,OVERLOAD,12,402.79,358.95,42420.1514,1.00,1.00,12,1,0.0999,12,100.0,1.00,0.0380,0,1,2.2969,0.83,0.75
757,1,OVERLOAD,12,398.99,365.70,42286.3077,1.00,1.00,12,0,0.0980,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.67
758,1,OVERLOAD,12,398.99,365.44,40864.7594,1.00,1.00,12,2,0.0975,12,100.0,1.00,0.0380,0,1,2.2972,1.00,0.50
759,1,OVERLOAD,12,401.99,365.44,42885.7427,1.00,1.00,12,0,0.1034,12,100.0,1.00,0.0380,0,1,2.2972,1.00,0.58
760,1,LINE_FAULT,12,330.13,358.25,7743.1907,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
761,1,OVERLOAD,12,403.61,368.16,40183.1088,1.00,1.00,12,1,0.1005,12,100.0,1.00,0.0380,0,1,2.2968,0.83,0.58
762,1,LINE_FAULT,12,330.13,370.44,8697.0447,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
763,1,LINE_FAULT,12,331.50,363.61,8767.2985,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
764,1,OVERLOAD,12,403.61,370.96,42785.8650,1.00,1.00,12,1,0.0958,12,100.0,1.00,0.0380,0,1,2.2961,1.00,0.75
765,1,OVERLOAD,12,398.99,380.07,39908.4153,1.00,1.00,12,0,0.0976,12,100.0,1.00,0.0380,0,1,2.2957,0.83,0.67
766,1,LINE_FAULT,12,304.50,370.24,7099.1299,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
767,1,LINE_FAULT,12,307.41,361.09,7663.9604,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
768,1,OVERLOAD,12,399.79,361.17,39440.0275,1.00,1.00,12,0,0.0922,12,100.0,1.00,0.0380,0,1,2.2956,0.92,0.67
769,1,OVERLOAD,12,402.99,361.27,39818.0696,1.00,1.00,12,1,0.0935,12,100.0,1.00,0.0380,0,1,2.2951,0.83,0.58
770,1,OVERLOAD,12,401.99,368.45,39911.5808,1.00,1.00,12,0,0.0925,12,100.0,1.00,0.0380,0,1,2.2951,1.00,0.67
771,1,LINE_FAULT,12,330.13,361.10,7649.8275,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
772,1,LINE_FAULT,12,331.50,361.24,8992.5906,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
773,1,OVERLOAD,12,401.61,368.25,42376.4629,1.00,1.00,12,0,0.0888,12,100.0,1.00,0.0380,0,1,2.2949,1.00,0.50
774,1,OVERLOAD,12,401.99,368.09,42851.7116,1.00,1.00,12,0,0.0913,12,100.0,1.00,0.0380,0,1,2.2949,1.00,0.58
775,1,OVERLOAD,12,401.99,368.39,42430.3541,1.00,1.00,12,0,0.1001,12,100.0,1.00,0.0380,0,1,2.2959,0.83,0.58
776,1,OVERLOAD,12,403.99,378.34,40484.2688,1.00,1.00,12,0,0.0971,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.58
777,1,OVERLOAD,12,402.99,387.90,43025.6422,1.00,1.00,12,1,0.0968,12,100.0,1.00,0.0380,0,1,2.2972,0.92,0.75
778,1,LINE_FAULT,12,330.13,380.93,8293.2111,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
779,1,OVERLOAD,12,403.63,381.00,38445.1377,1.00,1.00,12,0,0.0970,12,100.0,1.00,0.0380,0,1,2.2967,0.92,0.42
780,1,OVERLOAD,12,403.99,381.20,40451.9491,1.00,1.00,12,1,0.0982,12,100.0,1.00,0.0380,0,1,2.2961,1.00,0.42
781,1,OVERLOAD,12,398.99,388.08,39774.4398,1.00,1.00,12,1,0.0916,12,100.0,1.00,0.0380,0,1,2.2944,0.83,0.58
782,1,OVERLOAD,12,401.99,395.13,40058.7244,1.00,1.00,12,1,0.0926,12,100.0,1.00,0.0380,0,1,2.2933,0.92,0.67
783,1,LINE_FAULT,12,304.50,385.42,7819.9956,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
784,1,OVERLOAD,12,399.79,385.20,42872.6636,1.00,1.00,12,1,0.0901,12,100.0,1.00,0.0380,0,1,2.2942,1.00,0.58
785,1,OVERLOAD,12,401.99,385.20,42695.1514,1.00,1.00,12,0,0.0958,12,100.0,1.00,0.0380,0,1,2.2959,1.00,0.58
786,1,LINE_FAULT,12,304.50,375.25,7573.8623,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
787,1,OVERLOAD,12,402.79,375.23,43086.7983,1.00,1.00,12,1,0.0963,12,100.0,1.00,0.0380,0,1,2.2975,0.83,0.67
788,1,LINE_FAULT,12,330.13,375.23,7910.0978,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
789,1,OVERLOAD,12,403.61,375.23,39666.9778,1.00,1.00,12,1,0.1007,12,100.0,1.00,0.0380,0,1,2.2973,0.92,0.75
790,1,LINE_FAULT,12,330.13,367.84,8400.9402,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
791,1,LINE_FAULT,12,307.81,358.72,7576.3048,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
792,1,LINE_FAULT,12,307.41,349.27,7700.7996,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
793,1,OVERLOAD,12,399.79,358.80,44283.1490,1.00,1.00,12,0,0.0984,12,100.0,1.00,0.0380,0,1,2.2975,0.83,0.58
794,1,LINE_FAULT,12,304.50,349.27,7896.3004,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
795,1,LINE_FAULT,12,333.44,342.41,8925.7090,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
796,1,LINE_FAULT,12,331.50,345.11,8870.8772,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
797,1,LINE_FAULT,12,307.81,335.61,7083.1563,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
798,1,OVERLOAD,12,400.79,342.68,40252.9375,1.00,1.00,12,0,0.1012,12,100.0,1.00,0.0380,0,1,2.2976,0.75,0.67
799,1,LINE_FAULT,12,330.13,335.33,7793.8618,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
800,1,LINE_FAULT,12,307.81,333.10,6882.0206,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
801,1,LINE_FAULT,12,333.44,335.66,8640.0707,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
802,1,LINE_FAULT,12,307.81,335.70,7394.8815,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
803,1,LINE_FAULT,12,333.44,329.07,9390.7301,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
804,1,OVERLOAD,12,400.61,338.68,41607.4308,1.00,1.00,12,0,0.0999,12,100.0,1.00,0.0380,0,1,2.2970,0.83,0.67
805,1,OVERLOAD,12,401.99,345.53,41687.1623,1.00,1.00,12,1,0.0948,12,100.0,1.00,0.0380,0,1,2.2964,1.00,0.67
806,1,OVERLOAD,12,401.99,352.58,45555.3111,1.00,1.00,12,1,0.0952,12,100.0,1.00,0.0380,0,1,2.2963,0.83,0.58
807,1,OVERLOAD,12,401.99,362.00,40561.0292,1.00,1.00,12,0,0.0988,12,100.0,1.00,0.0380,0,1,2.2974,1.00,0.42
808,1,OVERLOAD,12,400.99,362.02,43554.4896,1.00,1.00,12,2,0.0986,12,100.0,1.00,0.0380,0,1,2.2980,0.83,0.50
809,1,OVERLOAD,12,402.99,369.31,40678.5841,1.00,1.00,12,0,0.0992,12,100.0,1.00,0.0380,0,1,2.2981,0.92,0.67
810,1,OVERLOAD,12,398.99,378.42,38633.8008,1.00,1.00,12,0,0.1020,12,100.0,1.00,0.0380,0,1,2.2981,1.00,0.58
811,1,OVERLOAD,12,402.99,385.38,42760.7348,1.00,1.00,12,0,0.1001,12,100.0,1.00,0.0380,0,1,2.2981,0.83,0.75
812,1,LINE_FAULT,12,330.13,387.61,8813.7937,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
813,1,OVERLOAD,12,403.61,394.63,40490.9052,1.00,1.00,12,2,0.0983,12,100.0,1.00,0.0380,0,1,2.2978,1.00,0.67
814,1,OVERLOAD,12,398.99,394.47,40657.2272,1.00,1.00,12,1,0.1015,12,100.0,1.00,0.0380,0,1,2.2981,0.92,0.58
815,1,OVERLOAD,12,399.99,394.27,39379.4593,1.00,1.00,12,1,0.1014,12,100.0,1.00,0.0380,0,1,2.2979,0.92,0.58
816,1,LINE_FAULT,12,304.50,384.52,7855.4948,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
817,1,LINE_FAULT,12,333.44,377.66,8004.7242,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
818,1,LINE_FAULT,12,331.50,370.71,7859.2218,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
819,1,LINE_FAULT,12,331.50,363.56,8369.2525,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
820,1,LINE_FAULT,12,331.50,356.81,8311.8545,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
821,1,LINE_FAULT,12,307.81,347.30,7727.0730,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
822,1,LINE_FAULT,12,307.41,345.02,7115.5579,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
823,1,LINE_FAULT,12,333.44,338.01,8293.6351,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
824,1,LINE_FAULT,12,307.81,328.89,7246.5445,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
825,1,LINE_FAULT,12,333.44,322.23,8049.1756,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
826,1,OVERLOAD,12,408.61,332.64,41423.7763,1.00,0.92,11,1,0.0968,11,100.0,0.92,0.0380,0,1,2.2971,0.92,0.58
827,1,OVERLOAD,12,403.99,339.70,43695.7317,1.00,1.00,12,0,0.0963,12,100.0,1.00,0.0380,0,1,2.2975,0.92,0.58
828,1,OVERLOAD,12,399.99,346.55,41824.8125,1.00,1.00,12,2,0.0968,12,100.0,1.00,0.0380,0,1,2.2980,0.83,0.50
829,1,OVERLOAD,12,401.99,353.60,41097.0831,1.00,1.00,12,2,0.0972,12,100.0,1.00,0.0380,0,1,2.2983,1.00,0.50
830,1,LINE_FAULT,12,304.50,350.90,7801.6597,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
831,1,OVERLOAD,12,408.79,361.00,40410.6048,1.00,0.92,11,2,0.0975,11,100.0,0.92,0.0380,0,1,2.2981,0.83,0.50
832,1,OVERLOAD,12,416.70,371.93,46561.7939,1.00,0.92,11,0,0.0963,11,100.0,0.92,0.0379,0,1,2.2974,0.92,0.58
833,1,LINE_FAULT,12,304.37,369.02,6787.7505,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
834,1,LINE_FAULT,12,307.41,368.98,7379.4665,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
835,1,OVERLOAD,12,411.79,376.81,45890.6218,1.00,0.92,11,0,0.0980,11,100.0,0.92,0.0380,0,1,2.2971,0.83,0.75
836,1,LINE_FAULT,12,304.50,366.40,6644.7847,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
837,1,LINE_FAULT,12,333.44,359.35,7805.9964,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
838,1,OVERLOAD,12,403.61,359.71,41818.9891,1.00,1.00,12,0,0.0993,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.75
839,1,OVERLOAD,12,401.99,359.71,42674.8986,1.00,1.00,12,1,0.0953,12,100.0,1.00,0.0380,0,1,2.2967,1.00,0.50
840,1,OVERLOAD,12,402.99,369.56,41074.9507,1.00,1.00,12,1,0.0951,12,100.0,1.00,0.0380,0,1,2.2963,0.92,0.58
841,1,OVERLOAD,12,398.99,368.58,42391.9057,1.00,1.00,12,0,0.0953,12,100.0,1.00,0.0380,0,1,2.2970,0.83,0.50
842,1,LINE_FAULT,12,330.13,359.92,9945.8844,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
843,1,LINE_FAULT,12,331.50,362.64,8457.1092,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
844,1,LINE_FAULT,12,307.81,362.68,7387.7616,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
845,1,OVERLOAD,12,389.36,360.43,325248864256.4228,1.00,0.92,11,0,0.2819,11,100.0,0.92,0.0486,0,1,0.7181,0.33,0.33
846,1,OVERLOAD,12,399.43,369.93,39485.6676,1.00,1.00,12,0,0.0966,12,100.0,1.00,0.0380,0,1,2.2972,0.67,0.33
847,1,OVERLOAD,12,401.99,376.78,44239.4650,1.00,1.00,12,1,0.0962,12,100.0,1.00,0.0380,0,1,2.2963,0.92,0.75
848,1,LINE_FAULT,12,330.13,369.43,1744452.4788,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
849,1,LINE_FAULT,12,307.81,360.01,3097303.1138,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
850,1,LINE_FAULT,12,333.44,353.06,16367.7018,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
851,1,LINE_FAULT,12,307.81,343.94,996378.9622,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
852,1,OVERLOAD,12,399.79,350.91,44933.6729,1.00,1.00,12,1,0.0973,12,100.0,1.00,0.0380,0,1,2.2963,0.83,0.50
853,1,LINE_FAULT,12,330.13,350.77,16575.1867,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
854,1,OVERLOAD,12,405.61,360.55,48848.1142,1.00,1.00,12,2,0.1008,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.50
855,1,LINE_FAULT,12,304.50,352.06,49923.7668,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
856,1,LINE_FAULT,12,307.41,342.86,18135.6183,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
857,1,LINE_FAULT,12,307.41,333.40,9047.0962,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
858,1,LINE_FAULT,12,333.44,333.73,32951.6127,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
859,1,OVERLOAD,12,402.61,343.21,45230.1261,1.00,1.00,12,1,0.1004,12,100.0,1.00,0.0380,0,1,2.2972,0.92,0.67
860,1,OVERLOAD,12,401.99,350.07,46607.3394,1.00,1.00,12,1,0.1004,12,100.0,1.00,0.0380,0,1,2.2972,0.83,0.58
861,1,OVERLOAD,12,402.99,359.59,45136.6375,1.00,1.00,12,2,0.0939,12,100.0,1.00,0.0380,0,1,2.2964,0.92,0.67
862,1,LINE_FAULT,12,304.50,350.06,7577.9573,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
863,1,LINE_FAULT,12,307.41,347.79,6567.7081,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
864,1,OVERLOAD,12,402.79,347.51,45934.9238,1.00,1.00,12,0,0.0917,12,100.0,1.00,0.0380,0,1,2.2954,1.00,0.50
865,1,LINE_FAULT,12,304.50,347.51,6687.8070,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
866,1,LINE_FAULT,12,307.41,347.51,8261.9548,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
867,1,LINE_FAULT,12,307.41,347.51,6911.9180,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0566,0,12,0.0000,0.00,0.08
868,1,OVERLOAD,12,402.79,354.44,47822.8343,1.00,1.00,12,0,0.1009,12,100.0,1.00,0.0380,0,1,2.2968,0.75,0.42
869,1,OVERLOAD,12,402.99,354.48,47664.0853,1.00,1.00,12,2,0.0990,12,100.0,1.00,0.0380,0,1,2.2974,0.92,0.58
870,1,LINE_FAULT,12,304.50,344.73,7264.4071,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
871,1,OVERLOAD,12,402.79,344.71,48539.1830,1.00,1.00,12,1,0.1024,12,100.0,1.00,0.0380,0,1,2.2973,0.92,0.58
872,1,LINE_FAULT,12,304.50,344.71,7571.9859,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
873,1,LINE_FAULT,12,333.44,347.31,92046.5941,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0780,0,12,0.0000,0.00,0.08
874,1,OVERLOAD,12,397.61,346.79,48128.1488,1.00,1.00,12,0,0.1027,12,100.0,1.00,0.0380,0,1,2.2968,1.00,0.67
875,1,OVERLOAD,12,401.99,356.54,45907.9398,1.00,1.00,12,0,0.1002,12,100.0,1.00,0.0380,0,1,2.2974,0.83,0.67
876,1,OVERLOAD,12,399.99,365.80,46814.5645,1.00,1.00,12,0,0.1025,12,100.0,1.00,0.0380,0,1,2.2974,0.75,0.50
877,1,OVERLOAD,12,402.99,375.36,48840.6844,1.00,1.00,12,1,0.1010,12,100.0,1.00,0.0380,0,1,2.2973,0.83,0.75
878,1,LINE_FAULT,12,330.13,368.09,367178.3997,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
879,1,OVERLOAD,12,404.61,368.26,45677.9971,1.00,1.00,12,0,0.0996,12,100.0,1.00,0.0380,0,1,2.2970,1.00,0.67
880,1,LINE_FAULT,12,330.13,370.82,10340.7358,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
881,1,OVERLOAD,12,403.61,370.90,43661.9084,1.00,1.00,12,0,0.0992,12,100.0,1.00,0.0380,0,1,2.2964,0.92,0.67
882,1,LINE_FAULT,12,304.50,370.90,7530.5564,0.00,1.00,12,0,0.4167,12,100.0,1.00,0.0565,0,12,0.0000,0.00,0.08
883,1,OVERLOAD,12,402.79,377.84,50014.8029,1.00,1.00,12,1,0.0956,12,100.0,1.00,0.0380,0,1,2.2964,0.92,0.58
884,1,OVERLOAD,12,402.99,378.37,48468.6483,1.00,1.00,12,0,0.0996,12,100.0,1.00,0.0380,0,1,2.2969,0.83,0.58
885,1,OVERLOAD,12,401.99,378.37,45848.5265,1.00,1.00,12,0,0.1009,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.67
886,1,OVERLOAD,12,401.99,378.57,45793.1636,1.00,1.00,12,0,0.1035,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.75
887,1,OVERLOAD,12,399.99,378.27,44616.7604,1.00,1.00,12,0,0.0984,12,100.0,1.00,0.0380,0,1,2.2970,1.00,0.58
888,1,OVERLOAD,12,399.99,385.26,47509.8132,1.00,1.00,12,1,0.0985,12,100.0,1.00,0.0380,0,1,2.2966,0.92,0.58
889,1,OVERLOAD,12,401.99,385.00,46008.4172,1.00,1.00,12,1,0.0993,12,100.0,1.00,0.0380,0,1,2.2971,0.92,0.75
890,1,LINE_FAULT,12,330.13,385.00,12806.2235,0.00,1.00,12,0,1.0000,12,100.0,1.00,0.0781,0,12,0.0000,0.00,0.08
891,1,OVERLOAD,12,403.61,385.00,45349.4289,1.00,1.00,12,0,0.1006,12,100.0,1.00,0.0380,0,1,2.2970,0.92,0.67
